Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Month Name,Order Year-Month,Shipping Days,Profit Margin %
4256,US-2022-101195,2022-09-19,2022-09-22,Standard Class,CG-38369,Corporate,South,North Carolina,Technology,Machines,1359.99,2,0.0,-102.25,2022,9,Sep,2022-09,3,-7.52
4257,US-2022-104910,2022-09-20,2022-09-21,Second Class,CG-98717,Corporate,East,New York,Technology,Machines,3554.4,6,0.3,142.47,2022,9,Sep,2022-09,1,4.01
4258,US-2022-104853,2022-09-20,2022-09-23,Second Class,CG-51628,Consumer,West,Oregon,Furniture,Furnishings,393.4,1,0.3,1.38,2022,9,Sep,2022-09,3,0.35
4259,US-2022-101612,2022-09-20,2022-09-26,First Class,CG-22594,Corporate,South,North Carolina,Technology,Accessories,3691.26,4,0.3,1284.96,2022,9,Sep,2022-09,6,34.81
4260,US-2022-100956,2022-09-20,2022-09-26,Same Day,CG-94393,Consumer,West,Washington,Office Supplies,Art,116.27,8,0.0,4.57,2022,9,Sep,2022-09,6,3.93
4261,US-2022-104780,2022-09-21,2022-09-27,Standard Class,CG-91043,Corporate,Central,Missouri,Technology,Phones,1546.03,5,0.1,522.3,2022,9,Sep,2022-09,6,33.78
4262,US-2022-101399,2022-09-21,2022-09-23,Same Day,CG-16669,Consumer,South,Georgia,Office Supplies,Binders,787.01,8,0.15,141.03,2022,9,Sep,2022-09,2,17.92
4263,US-2022-109043,2022-09-21,2022-09-22,First Class,CG-57201,Consumer,South,North Carolina,Office Supplies,Paper,370.74,4,0.5,41.97,2022,9,Sep,2022-09,1,11.32
4264,US-2022-100794,2022-09-21,2022-09-25,Standard Class,CG-49062,Corporate,West,California,Technology,Accessories,2947.58,3,0.0,474.8,2022,9,Sep,2022-09,4,16.11
4265,US-2022-103547,2022-09-21,2022-09-28,Second Class,CG-49264,Corporate,East,New York,Furniture,Bookcases,2176.93,8,0.0,-464.37,2022,9,Sep,2022-09,7,-21.33
4266,US-2022-107909,2022-09-21,2022-09-24,Second Class,CG-48880,Home Office,South,Florida,Office Supplies,Storage,137.97,6,0.0,-17.66,2022,9,Sep,2022-09,3,-12.8
4267,US-2022-105005,2022-09-21,2022-09-23,Standard Class,CG-47564,Corporate,South,Alabama,Furniture,Furnishings,1883.87,7,0.3,289.7,2022,9,Sep,2022-09,2,15.38
4268,US-2022-108440,2022-09-22,2022-09-26,Same Day,CG-65789,Home Office,East,Pennsylvania,Office Supplies,Paper,99.92,3,0.3,17.02,2022,9,Sep,2022-09,4,17.03
4269,US-2022-104282,2022-09-22,2022-09-26,Same Day,CG-87819,Corporate,East,Massachusetts,Technology,Accessories,4445.94,5,0.15,-516.68,2022,9,Sep,2022-09,4,-11.62
4270,US-2022-102820,2022-09-22,2022-09-25,Standard Class,CG-90824,Home Office,East,Massachusetts,Office Supplies,Labels,76.61,2,0.0,-18.77,2022,9,Sep,2022-09,3,-24.5
4271,US-2022-109302,2022-09-22,2022-09-24,Second Class,CG-51789,Home Office,West,California,Technology,Accessories,5236.39,5,0.3,1547.26,2022,9,Sep,2022-09,2,29.55
4272,US-2022-107903,2022-09-22,2022-09-26,Second Class,CG-51007,Home Office,Central,Ohio,Furniture,Tables,63.3,1,0.1,-14.73,2022,9,Sep,2022-09,4,-23.27
4273,US-2022-108455,2022-09-22,2022-09-26,Second Class,CG-49650,Corporate,West,Oregon,Office Supplies,Paper,389.74,4,0.0,61.41,2022,9,Sep,2022-09,4,15.76
4274,US-2022-101724,2022-09-22,2022-09-23,Second Class,CG-24053,Consumer,Central,Ohio,Office Supplies,Binders,14.33,6,0.2,0.04,2022,9,Sep,2022-09,1,0.28
4275,US-2022-105355,2022-09-22,2022-09-28,Same Day,CG-45617,Home Office,East,Virginia,Office Supplies,Labels,135.09,5,0.5,15.46,2022,9,Sep,2022-09,6,11.44
4276,US-2022-106403,2022-09-22,2022-09-27,Second Class,CG-42866,Consumer,East,Virginia,Furniture,Chairs,408.86,1,0.0,14.04,2022,9,Sep,2022-09,5,3.43
4277,US-2022-107928,2022-09-22,2022-09-23,Second Class,CG-79049,Home Office,South,Alabama,Technology,Copiers,311.26,1,0.15,-6.23,2022,9,Sep,2022-09,1,-2.0
4278,US-2022-107560,2022-09-22,2022-09-25,Second Class,CG-42164,Home Office,Central,Ohio,Furniture,Tables,2165.66,3,0.2,705.59,2022,9,Sep,2022-09,3,32.58
4279,US-2022-107202,2022-09-22,2022-09-29,Second Class,CG-77054,Home Office,South,North Carolina,Furniture,Furnishings,795.39,1,0.0,-130.49,2022,9,Sep,2022-09,7,-16.41
4280,US-2022-100558,2022-09-23,2022-09-26,Standard Class,CG-33020,Consumer,Central,Texas,Furniture,Bookcases,3970.36,6,0.3,420.59,2022,9,Sep,2022-09,3,10.59
4281,US-2022-106472,2022-09-23,2022-09-27,Standard Class,CG-21796,Consumer,South,Georgia,Technology,Copiers,2013.81,2,0.5,-158.71,2022,9,Sep,2022-09,4,-7.88
4282,US-2022-103618,2022-09-23,2022-09-30,Second Class,CG-93766,Consumer,South,Tennessee,Technology,Copiers,2434.52,5,0.0,156.89,2022,9,Sep,2022-09,7,6.44
4283,US-2022-104451,2022-09-23,2022-09-29,First Class,CG-25810,Home Office,Central,Missouri,Technology,Copiers,273.71,1,0.0,47.68,2022,9,Sep,2022-09,6,17.42
4284,US-2022-109059,2022-09-23,2022-09-26,Second Class,CG-19421,Home Office,East,New York,Technology,Phones,3538.26,6,0.2,-167.93,2022,9,Sep,2022-09,3,-4.75
4285,US-2022-102296,2022-09-23,2022-09-26,Second Class,CG-57623,Corporate,East,Massachusetts,Technology,Copiers,842.61,1,0.15,-210.63,2022,9,Sep,2022-09,3,-25.0
4286,US-2022-104439,2022-09-24,2022-09-30,First Class,CG-74983,Home Office,West,California,Technology,Phones,974.91,6,0.15,-148.19,2022,9,Sep,2022-09,6,-15.2
4287,US-2022-104526,2022-09-24,2022-09-26,First Class,CG-90089,Consumer,West,Washington,Office Supplies,Storage,244.5,2,0.0,-11.68,2022,9,Sep,2022-09,2,-4.78
4288,US-2022-103796,2022-09-24,2022-10-01,Same Day,CG-42566,Home Office,South,North Carolina,Technology,Accessories,2628.59,5,0.0,148.55,2022,9,Sep,2022-09,7,5.65
4289,US-2022-105843,2022-09-24,2022-09-25,Same Day,CG-73958,Home Office,Central,Michigan,Furniture,Bookcases,159.41,1,0.5,11.81,2022,9,Sep,2022-09,1,7.41
4290,US-2022-108340,2022-09-24,2022-09-29,First Class,CG-28225,Consumer,Central,Texas,Office Supplies,Binders,282.08,2,0.1,87.42,2022,9,Sep,2022-09,5,30.99
4291,US-2022-100824,2022-09-25,2022-09-30,Second Class,CG-76467,Home Office,Central,Ohio,Office Supplies,Binders,38.9,3,0.0,9.04,2022,9,Sep,2022-09,5,23.24
4292,US-2022-103357,2022-09-25,2022-09-30,Standard Class,CG-54496,Consumer,South,Florida,Office Supplies,Paper,95.19,2,0.2,29.61,2022,9,Sep,2022-09,5,31.11
4293,US-2022-108176,2022-09-25,2022-09-28,Same Day,CG-30244,Corporate,East,New Jersey,Office Supplies,Labels,210.84,3,0.0,48.69,2022,9,Sep,2022-09,3,23.09
4294,US-2022-105091,2022-09-25,2022-09-27,Same Day,CG-63646,Consumer,Central,Missouri,Technology,Accessories,1979.83,2,0.4,113.0,2022,9,Sep,2022-09,2,5.71
4295,US-2022-101001,2022-09-25,2022-09-26,Same Day,CG-56640,Consumer,Central,Ohio,Office Supplies,Labels,156.75,4,0.2,-0.77,2022,9,Sep,2022-09,1,-0.49
4296,US-2022-108894,2022-09-25,2022-09-26,First Class,CG-42510,Consumer,West,Arizona,Furniture,Tables,1394.07,2,0.3,-27.11,2022,9,Sep,2022-09,1,-1.94
4297,US-2022-108620,2022-09-26,2022-09-30,Same Day,CG-56151,Home Office,West,California,Office Supplies,Paper,61.4,2,0.4,9.49,2022,9,Sep,2022-09,4,15.46
4298,US-2022-108209,2022-09-26,2022-10-03,First Class,CG-83570,Corporate,West,Nevada,Furniture,Tables,2415.76,8,0.1,367.88,2022,9,Sep,2022-09,7,15.23
4299,US-2022-103066,2022-09-26,2022-10-03,Standard Class,CG-52005,Home Office,West,Washington,Furniture,Furnishings,3163.12,5,0.0,-101.39,2022,9,Sep,2022-09,7,-3.21
4300,US-2022-105681,2022-09-26,2022-09-30,Second Class,CG-98250,Home Office,East,Virginia,Furniture,Bookcases,4638.73,8,0.0,-921.62,2022,9,Sep,2022-09,4,-19.87
4301,US-2022-101561,2022-09-26,2022-10-02,Standard Class,CG-20414,Consumer,Central,Illinois,Furniture,Furnishings,1853.09,3,0.0,423.34,2022,9,Sep,2022-09,6,22.85
4302,US-2022-105581,2022-09-27,2022-10-01,First Class,CG-88814,Corporate,Central,Illinois,Furniture,Chairs,452.8,1,0.2,23.25,2022,9,Sep,2022-09,4,5.13
4303,US-2022-101360,2022-09-27,2022-10-02,First Class,CG-10888,Home Office,Central,Ohio,Furniture,Furnishings,1007.88,3,0.5,324.52,2022,9,Sep,2022-09,5,32.2
4304,US-2022-105117,2022-09-27,2022-09-30,Same Day,CG-34224,Home Office,East,New York,Technology,Machines,2747.82,6,0.15,-495.92,2022,9,Sep,2022-09,3,-18.05
4305,US-2022-109844,2022-09-27,2022-09-28,First Class,CG-99870,Corporate,South,Georgia,Technology,Machines,3245.41,8,0.5,-205.51,2022,9,Sep,2022-09,1,-6.33
4306,US-2022-101647,2022-09-27,2022-10-04,Same Day,CG-30535,Corporate,Central,Texas,Office Supplies,Binders,795.49,7,0.15,-54.89,2022,9,Sep,2022-09,7,-6.9
4307,US-2022-106702,2022-09-27,2022-09-28,Same Day,CG-25015,Corporate,South,Georgia,Furniture,Furnishings,535.85,6,0.2,-68.33,2022,9,Sep,2022-09,1,-12.75
4308,US-2022-108437,2022-09-28,2022-10-04,Same Day,CG-57855,Home Office,Central,Ohio,Technology,Phones,5764.67,6,0.1,-550.92,2022,9,Sep,2022-09,6,-9.56
4309,US-2022-102979,2022-09-28,2022-09-29,First Class,CG-35018,Home Office,West,Washington,Office Supplies,Art,748.36,5,0.0,191.09,2022,9,Sep,2022-09,1,25.53
4310,US-2022-104059,2022-09-28,2022-10-02,Same Day,CG-94521,Corporate,East,Massachusetts,Technology,Copiers,2544.39,5,0.3,485.13,2022,9,Sep,2022-09,4,19.07
4311,US-2022-105680,2022-09-28,2022-10-02,First Class,CG-91400,Corporate,East,New Jersey,Technology,Machines,2423.56,4,0.3,-113.41,2022,9,Sep,2022-09,4,-4.68
4312,US-2022-109729,2022-09-28,2022-09-29,Same Day,CG-98435,Home Office,South,Georgia,Furniture,Furnishings,1667.68,4,0.0,-243.94,2022,9,Sep,2022-09,1,-14.63
4313,US-2022-100854,2022-09-28,2022-10-03,Standard Class,CG-28702,Corporate,West,Arizona,Technology,Copiers,1462.09,5,0.1,-352.91,2022,9,Sep,2022-09,5,-24.14
4314,US-2022-100137,2022-09-28,2022-10-02,Standard Class,CG-90610,Home Office,South,Florida,Furniture,Bookcases,2201.15,5,0.0,575.18,2022,9,Sep,2022-09,4,26.13
4315,US-2022-102920,2022-09-28,2022-10-01,Second Class,CG-39595,Consumer,South,Georgia,Furniture,Furnishings,692.72,4,0.0,-60.47,2022,9,Sep,2022-09,3,-8.73
4316,US-2022-103614,2022-09-29,2022-10-04,First Class,CG-29521,Corporate,South,Tennessee,Office Supplies,Binders,126.48,7,0.15,26.82,2022,9,Sep,2022-09,5,21.2
4317,US-2022-103748,2022-09-29,2022-10-02,Second Class,CG-66548,Home Office,South,Tennessee,Office Supplies,Art,259.24,5,0.5,36.43,2022,9,Sep,2022-09,3,14.05
4318,US-2022-104467,2022-09-29,2022-10-05,Second Class,CG-70667,Consumer,South,Florida,Office Supplies,Binders,408.81,7,0.2,132.66,2022,9,Sep,2022-09,6,32.45
4319,US-2022-102851,2022-09-29,2022-09-30,Standard Class,CG-84150,Consumer,South,Tennessee,Technology,Copiers,1017.98,4,0.0,100.44,2022,9,Sep,2022-09,1,9.87
4320,US-2022-105439,2022-09-29,2022-10-04,Standard Class,CG-69726,Consumer,West,Nevada,Technology,Machines,416.03,4,0.0,-12.93,2022,9,Sep,2022-09,5,-3.11
4321,US-2022-107088,2022-09-29,2022-10-01,First Class,CG-52378,Consumer,Central,Texas,Office Supplies,Paper,211.37,7,0.2,-26.95,2022,9,Sep,2022-09,2,-12.75
4322,US-2022-106117,2022-09-29,2022-10-01,Same Day,CG-40477,Home Office,East,New Jersey,Technology,Machines,2318.61,5,0.0,638.71,2022,9,Sep,2022-09,2,27.55
4323,US-2022-108132,2022-09-30,2022-10-06,Standard Class,CG-14343,Corporate,West,Arizona,Furniture,Chairs,126.24,2,0.0,-24.76,2022,9,Sep,2022-09,6,-19.61
4324,US-2022-106049,2022-09-30,2022-10-06,First Class,CG-44020,Home Office,West,Oregon,Office Supplies,Binders,161.27,2,0.0,51.87,2022,9,Sep,2022-09,6,32.16
4325,US-2022-107368,2022-09-30,2022-10-04,Standard Class,CG-66896,Home Office,West,Nevada,Office Supplies,Paper,244.5,4,0.15,48.74,2022,9,Sep,2022-09,4,19.93
4326,US-2022-104983,2022-10-01,2022-10-06,First Class,CG-28423,Consumer,Central,Ohio,Furniture,Furnishings,1111.04,5,0.1,-112.97,2022,10,Oct,2022-10,5,-10.17
4327,US-2022-104142,2022-10-01,2022-10-04,Standard Class,CG-63233,Home Office,Central,Texas,Technology,Machines,1081.88,3,0.4,-151.83,2022,10,Oct,2022-10,3,-14.03
4328,US-2022-103799,2022-10-01,2022-10-02,Second Class,CG-42223,Corporate,South,Georgia,Furniture,Chairs,4227.02,7,0.3,320.28,2022,10,Oct,2022-10,1,7.58
4329,US-2022-104393,2022-10-01,2022-10-07,Standard Class,CG-65350,Home Office,West,Oregon,Furniture,Bookcases,3197.63,7,0.2,711.67,2022,10,Oct,2022-10,6,22.26
4330,US-2022-100125,2022-10-01,2022-10-07,Second Class,CG-90981,Consumer,Central,Missouri,Technology,Phones,392.15,1,0.0,93.44,2022,10,Oct,2022-10,6,23.83
4331,US-2022-105440,2022-10-01,2022-10-07,Standard Class,CG-96900,Consumer,South,North Carolina,Office Supplies,Storage,58.22,1,0.1,-2.15,2022,10,Oct,2022-10,6,-3.69
4332,US-2022-106074,2022-10-02,2022-10-07,Second Class,CG-81934,Consumer,West,Arizona,Furniture,Furnishings,1853.57,4,0.0,428.87,2022,10,Oct,2022-10,5,23.14
4333,US-2022-107164,2022-10-02,2022-10-07,First Class,CG-76199,Corporate,Central,Missouri,Technology,Machines,304.19,2,0.4,37.51,2022,10,Oct,2022-10,5,12.33
4334,US-2022-104535,2022-10-02,2022-10-09,First Class,CG-97233,Consumer,Central,Michigan,Furniture,Furnishings,1224.65,4,0.0,-82.27,2022,10,Oct,2022-10,7,-6.72
4335,US-2022-107383,2022-10-02,2022-10-04,Second Class,CG-85381,Home Office,East,Pennsylvania,Office Supplies,Paper,97.23,1,0.0,22.29,2022,10,Oct,2022-10,2,22.93
4336,US-2022-109365,2022-10-02,2022-10-07,Same Day,CG-42363,Corporate,West,Oregon,Technology,Phones,1836.07,2,0.4,-102.73,2022,10,Oct,2022-10,5,-5.6
4337,US-2022-103954,2022-10-02,2022-10-05,First Class,CG-51870,Corporate,East,New York,Office Supplies,Art,954.93,8,0.5,-128.56,2022,10,Oct,2022-10,3,-13.46
4338,US-2022-106577,2022-10-02,2022-10-06,Same Day,CG-38275,Consumer,West,Oregon,Furniture,Bookcases,1263.36,5,0.0,140.37,2022,10,Oct,2022-10,4,11.11
4339,US-2022-107052,2022-10-02,2022-10-04,Standard Class,CG-36596,Corporate,East,Pennsylvania,Furniture,Chairs,907.03,6,0.3,-167.53,2022,10,Oct,2022-10,2,-18.47
4340,US-2022-106114,2022-10-03,2022-10-08,Second Class,CG-55043,Consumer,West,Nevada,Technology,Accessories,70.34,2,0.5,10.86,2022,10,Oct,2022-10,5,15.44
4341,US-2022-107285,2022-10-03,2022-10-05,Standard Class,CG-34750,Home Office,West,Oregon,Furniture,Furnishings,4045.83,6,0.15,139.05,2022,10,Oct,2022-10,2,3.44
4342,US-2022-105855,2022-10-04,2022-10-10,Second Class,CG-75621,Consumer,South,Alabama,Office Supplies,Binders,63.27,5,0.0,14.2,2022,10,Oct,2022-10,6,22.44
4343,US-2022-101144,2022-10-04,2022-10-09,Same Day,CG-95093,Consumer,Central,Illinois,Office Supplies,Labels,33.03,1,0.0,4.54,2022,10,Oct,2022-10,5,13.75
4344,US-2022-100712,2022-10-04,2022-10-07,Second Class,CG-38063,Corporate,South,Georgia,Office Supplies,Paper,165.21,3,0.0,-17.47,2022,10,Oct,2022-10,3,-10.57
4345,US-2022-109597,2022-10-04,2022-10-11,Second Class,CG-14893,Corporate,East,Pennsylvania,Office Supplies,Labels,15.74,4,0.0,-1.21,2022,10,Oct,2022-10,7,-7.69
4346,US-2022-100818,2022-10-04,2022-10-11,Same Day,CG-18623,Consumer,East,Pennsylvania,Furniture,Furnishings,565.92,1,0.15,137.42,2022,10,Oct,2022-10,7,24.28
4347,US-2022-102402,2022-10-04,2022-10-06,Same Day,CG-48995,Home Office,Central,Illinois,Technology,Accessories,1697.33,2,0.0,-173.53,2022,10,Oct,2022-10,2,-10.22
4348,US-2022-102711,2022-10-05,2022-10-06,First Class,CG-30929,Consumer,West,Washington,Office Supplies,Art,128.59,1,0.0,36.45,2022,10,Oct,2022-10,1,28.35
4349,US-2022-107784,2022-10-05,2022-10-09,Same Day,CG-91504,Home Office,South,Alabama,Technology,Machines,1914.37,3,0.15,303.55,2022,10,Oct,2022-10,4,15.86
4350,US-2022-102888,2022-10-05,2022-10-09,Standard Class,CG-97057,Consumer,South,Tennessee,Furniture,Bookcases,639.4,1,0.1,56.83,2022,10,Oct,2022-10,4,8.89
4351,US-2022-101010,2022-10-05,2022-10-08,Standard Class,CG-42088,Home Office,East,Massachusetts,Technology,Copiers,2885.94,5,0.0,351.03,2022,10,Oct,2022-10,3,12.16
4352,US-2022-101822,2022-10-06,2022-10-08,Standard Class,CG-59674,Corporate,South,Georgia,Furniture,Bookcases,4293.84,6,0.2,-872.52,2022,10,Oct,2022-10,2,-20.32
4353,US-2022-108186,2022-10-06,2022-10-08,Standard Class,CG-70824,Corporate,West,Nevada,Furniture,Tables,1245.72,7,0.5,393.77,2022,10,Oct,2022-10,2,31.61
4354,US-2022-109269,2022-10-06,2022-10-13,First Class,CG-69285,Consumer,Central,Ohio,Technology,Copiers,7005.94,8,0.15,-458.63,2022,10,Oct,2022-10,7,-6.55
4355,US-2022-108431,2022-10-06,2022-10-09,Same Day,CG-10249,Corporate,East,Massachusetts,Office Supplies,Paper,561.73,4,0.1,-30.75,2022,10,Oct,2022-10,3,-5.47
4356,US-2022-103500,2022-10-06,2022-10-07,Same Day,CG-85896,Consumer,East,New York,Office Supplies,Art,121.94,8,0.0,5.14,2022,10,Oct,2022-10,1,4.22
4357,US-2022-105413,2022-10-06,2022-10-09,Standard Class,CG-83376,Home Office,West,Arizona,Technology,Accessories,6238.2,8,0.5,-1233.67,2022,10,Oct,2022-10,3,-19.78
4358,US-2022-101692,2022-10-06,2022-10-09,Standard Class,CG-70850,Consumer,West,Washington,Office Supplies,Art,89.02,2,0.4,24.21,2022,10,Oct,2022-10,3,27.2
4359,US-2022-103367,2022-10-07,2022-10-10,Standard Class,CG-18861,Corporate,Central,Illinois,Furniture,Bookcases,850.55,4,0.2,91.49,2022,10,Oct,2022-10,3,10.76
4360,US-2022-108888,2022-10-07,2022-10-12,Second Class,CG-14503,Consumer,South,Alabama,Technology,Accessories,1165.91,4,0.3,263.67,2022,10,Oct,2022-10,5,22.61
4361,US-2022-105454,2022-10-07,2022-10-08,Second Class,CG-66119,Corporate,West,Arizona,Technology,Accessories,8137.31,7,0.1,2576.93,2022,10,Oct,2022-10,1,31.67
4362,US-2022-106853,2022-10-07,2022-10-08,First Class,CG-41061,Home Office,South,North Carolina,Technology,Phones,4520.11,5,0.15,-1051.68,2022,10,Oct,2022-10,1,-23.27
4363,US-2022-101536,2022-10-07,2022-10-11,Second Class,CG-95075,Corporate,West,California,Furniture,Furnishings,1682.66,3,0.4,71.39,2022,10,Oct,2022-10,4,4.24
4364,US-2022-109419,2022-10-07,2022-10-12,Same Day,CG-68736,Consumer,Central,Illinois,Furniture,Bookcases,3082.92,4,0.0,974.61,2022,10,Oct,2022-10,5,31.61
4365,US-2022-104571,2022-10-07,2022-10-12,Second Class,CG-31504,Home Office,South,Alabama,Furniture,Furnishings,1890.59,3,0.3,632.52,2022,10,Oct,2022-10,5,33.46
4366,US-2022-102350,2022-10-08,2022-10-09,Same Day,CG-92558,Consumer,East,Massachusetts,Office Supplies,Storage,91.03,2,0.0,-6.32,2022,10,Oct,2022-10,1,-6.94
4367,US-2022-105057,2022-10-08,2022-10-11,Second Class,CG-34366,Home Office,West,Washington,Office Supplies,Binders,270.39,2,0.3,-14.49,2022,10,Oct,2022-10,3,-5.36
4368,US-2022-100308,2022-10-08,2022-10-15,Standard Class,CG-36569,Consumer,South,North Carolina,Office Supplies,Art,32.05,5,0.1,-0.93,2022,10,Oct,2022-10,7,-2.9
4369,US-2022-101252,2022-10-08,2022-10-12,Same Day,CG-13068,Corporate,South,Florida,Furniture,Tables,1017.54,6,0.3,177.01,2022,10,Oct,2022-10,4,17.4
4370,US-2022-102078,2022-10-08,2022-10-12,Second Class,CG-38240,Home Office,West,Washington,Furniture,Chairs,67.57,1,0.2,-4.78,2022,10,Oct,2022-10,4,-7.07
4371,US-2022-106029,2022-10-08,2022-10-13,Same Day,CG-24258,Corporate,Central,Illinois,Technology,Machines,1940.13,2,0.5,223.53,2022,10,Oct,2022-10,5,11.52
4372,US-2022-108911,2022-10-08,2022-10-13,Same Day,CG-28761,Corporate,West,Washington,Office Supplies,Labels,158.62,4,0.2,19.01,2022,10,Oct,2022-10,5,11.98
4373,US-2022-101445,2022-10-08,2022-10-15,Second Class,CG-52809,Home Office,South,Alabama,Furniture,Furnishings,2944.09,6,0.3,-546.22,2022,10,Oct,2022-10,7,-18.55
4374,US-2022-105610,2022-10-08,2022-10-15,Second Class,CG-29618,Home Office,Central,Ohio,Office Supplies,Art,263.82,4,0.15,50.93,2022,10,Oct,2022-10,7,19.3
4375,US-2022-100897,2022-10-08,2022-10-15,First Class,CG-53287,Consumer,West,Oregon,Technology,Copiers,8002.33,7,0.0,-1157.98,2022,10,Oct,2022-10,7,-14.47
4376,US-2022-105145,2022-10-08,2022-10-14,Second Class,CG-81589,Corporate,East,Pennsylvania,Technology,Accessories,1989.38,5,0.2,-230.3,2022,10,Oct,2022-10,6,-11.58
4377,US-2022-106474,2022-10-09,2022-10-13,Same Day,CG-59431,Corporate,South,North Carolina,Office Supplies,Storage,832.11,7,0.3,-135.3,2022,10,Oct,2022-10,4,-16.26
4378,US-2022-103508,2022-10-09,2022-10-13,First Class,CG-25665,Corporate,Central,Ohio,Furniture,Furnishings,716.13,1,0.0,151.12,2022,10,Oct,2022-10,4,21.1
4379,US-2022-104239,2022-10-09,2022-10-15,Standard Class,CG-98635,Corporate,South,Georgia,Technology,Copiers,5354.17,5,0.0,1590.24,2022,10,Oct,2022-10,6,29.7
4380,US-2022-108226,2022-10-09,2022-10-12,Standard Class,CG-10419,Home Office,East,New Jersey,Office Supplies,Paper,257.26,5,0.0,-5.09,2022,10,Oct,2022-10,3,-1.98
4381,US-2022-100734,2022-10-09,2022-10-15,Second Class,CG-17152,Consumer,South,Georgia,Technology,Copiers,1109.78,1,0.1,-249.2,2022,10,Oct,2022-10,6,-22.45
4382,US-2022-103909,2022-10-09,2022-10-14,Standard Class,CG-69080,Consumer,South,Florida,Furniture,Chairs,948.08,2,0.0,191.05,2022,10,Oct,2022-10,5,20.15
4383,US-2022-104932,2022-10-09,2022-10-11,Second Class,CG-67865,Consumer,East,New York,Technology,Machines,3066.38,5,0.0,94.06,2022,10,Oct,2022-10,2,3.07
4384,US-2022-103240,2022-10-10,2022-10-17,Second Class,CG-50739,Home Office,East,Pennsylvania,Technology,Phones,6957.25,7,0.0,-906.69,2022,10,Oct,2022-10,7,-13.03
4385,US-2022-106310,2022-10-10,2022-10-14,Standard Class,CG-44312,Home Office,East,Massachusetts,Technology,Machines,1812.65,8,0.0,-6.77,2022,10,Oct,2022-10,4,-0.37
4386,US-2022-109458,2022-10-10,2022-10-12,Second Class,CG-37111,Consumer,South,North Carolina,Office Supplies,Storage,44.28,1,0.4,-6.13,2022,10,Oct,2022-10,2,-13.84
4387,US-2022-102067,2022-10-10,2022-10-11,Standard Class,CG-14115,Consumer,West,Arizona,Office Supplies,Binders,630.08,6,0.0,-116.71,2022,10,Oct,2022-10,1,-18.52
4388,US-2022-107385,2022-10-10,2022-10-12,First Class,CG-95230,Consumer,Central,Michigan,Office Supplies,Binders,429.21,8,0.5,-14.72,2022,10,Oct,2022-10,2,-3.43
4389,US-2022-108078,2022-10-10,2022-10-12,First Class,CG-90353,Consumer,South,North Carolina,Furniture,Chairs,1893.31,3,0.3,-134.59,2022,10,Oct,2022-10,2,-7.11
4390,US-2022-102594,2022-10-10,2022-10-13,Same Day,CG-90425,Corporate,West,Washington,Office Supplies,Storage,512.81,7,0.2,110.83,2022,10,Oct,2022-10,3,21.61
4391,US-2022-108788,2022-10-10,2022-10-14,First Class,CG-58731,Corporate,West,Washington,Technology,Phones,836.61,3,0.2,218.93,2022,10,Oct,2022-10,4,26.17
4392,US-2022-100699,2022-10-11,2022-10-15,Second Class,CG-54035,Corporate,South,North Carolina,Technology,Phones,9423.82,8,0.0,-1281.03,2022,10,Oct,2022-10,4,-13.59
4393,US-2022-101021,2022-10-11,2022-10-12,Same Day,CG-93744,Home Office,South,North Carolina,Technology,Phones,1465.91,8,0.0,166.52,2022,10,Oct,2022-10,1,11.36
4394,US-2022-107601,2022-10-11,2022-10-18,Same Day,CG-83937,Corporate,East,New York,Technology,Phones,1969.91,8,0.4,-219.98,2022,10,Oct,2022-10,7,-11.17
4395,US-2022-108256,2022-10-11,2022-10-13,Same Day,CG-63891,Home Office,Central,Illinois,Office Supplies,Labels,624.05,7,0.3,17.02,2022,10,Oct,2022-10,2,2.73
4396,US-2022-102031,2022-10-11,2022-10-15,First Class,CG-32347,Consumer,West,Oregon,Furniture,Furnishings,1847.81,8,0.4,573.13,2022,10,Oct,2022-10,4,31.02
4397,US-2022-104322,2022-10-11,2022-10-15,First Class,CG-12646,Corporate,West,California,Technology,Phones,1658.2,3,0.0,391.12,2022,10,Oct,2022-10,4,23.59
4398,US-2022-102534,2022-10-12,2022-10-14,First Class,CG-74337,Corporate,South,Florida,Technology,Machines,4272.46,7,0.4,350.59,2022,10,Oct,2022-10,2,8.21
4399,US-2022-104218,2022-10-12,2022-10-15,Second Class,CG-18185,Home Office,South,Tennessee,Furniture,Bookcases,185.88,3,0.0,22.82,2022,10,Oct,2022-10,3,12.28
4400,US-2022-105632,2022-10-12,2022-10-17,First Class,CG-58651,Home Office,South,Georgia,Technology,Accessories,1418.82,7,0.5,145.09,2022,10,Oct,2022-10,5,10.23
4401,US-2022-102662,2022-10-12,2022-10-13,First Class,CG-73287,Home Office,East,New Jersey,Furniture,Furnishings,1445.89,2,0.3,355.93,2022,10,Oct,2022-10,1,24.62
4402,US-2022-105880,2022-10-12,2022-10-16,Second Class,CG-75380,Home Office,West,Washington,Furniture,Bookcases,1376.59,4,0.5,-267.83,2022,10,Oct,2022-10,4,-19.46
4403,US-2022-103165,2022-10-12,2022-10-14,Standard Class,CG-77905,Corporate,South,Alabama,Furniture,Chairs,499.34,2,0.0,71.41,2022,10,Oct,2022-10,2,14.3
